DatasetName,GroupName,HDF5FileName,SingletonValue,DatasetSize,DatasetShape,DatasetDatatype
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileCount,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541974906935000000_168_1.h5,b'20181109_182112204Wfm_Ch1.csv',1,"(1,)",|S29
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileReadDelay,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541974906935000000_168_1.h5,692316000,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileTime,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541974906935000000_168_1.h5,1541784162000000000,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/headerName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/headerValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/channelRead,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541974906935000000_168_1.h5,2,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/dataAxis,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541974906935000000_168_1.h5,NA,5000,"(5000,)",NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/dataValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541974906935000000_168_1.h5,NA,5000,"(5000,)",NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileCount,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541974906935000000_168_1.h5,b'20181109_104126820Wfm_Ch2.csv',1,"(1,)",|S29
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileReadDelay,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541974906935000000_168_1.h5,1707940000,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileTime,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541974906935000000_168_1.h5,1541756576000000000,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/headerName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/headerValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH3/FileRead,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH3,1541974906935000000_168_1.h5,NA,1,(),NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/channelRead,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541974906935000000_168_1.h5,4,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/dataAxis,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541974906935000000_168_1.h5,NA,2000,"(2000,)",NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/dataValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541974906935000000_168_1.h5,NA,2000,"(2000,)",NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileCount,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541974906935000000_168_1.h5,b'20180924_191336709Wfm_Ch4.csv',1,"(1,)",|S29
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileReadDelay,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541974906935000000_168_1.h5,578203000,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileTime,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541974906935000000_168_1.h5,1537809336000000000,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/headerName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/headerValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataAcquisitionTime,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541974906935000000_168_1.h5,1541974912000000000,1,"(1,)",int64
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataAmplitude,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541974906935000000_168_1.h5,NA,768,"(768,)",NA
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataDelay,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541974906935000000_168_1.h5,NA,768,"(768,)",NA
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataImage,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541974906935000000_168_1.h5,NA,442368,"(768, 576)",NA
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fileCount,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fileName,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541974906935000000_168_1.h5,b'AutoCorr26723.bin',1,"(1,)",|S17
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fileTime,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541974906935000000_168_1.h5,1541974912000000000,1,"(1,)",int64
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fittedAmplitude,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541974906935000000_168_1.h5,NA,768,"(768,)",NA
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/pulseWidth,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541974906935000000_168_1.h5,4942.697355799016,1,"(1,)",float64
/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/NameAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/ValueAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/NameAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/ValueAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileCount,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileName,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541974906935000000_168_1.h5,b'HP_fLO_setting_WR4_1541780435000000000.txt',1,"(1,)",|S42
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileReadDelay,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541974906935000000_168_1.h5,881274000,1,"(1,)",int64
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileTime,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541974906935000000_168_1.h5,1541784042000000000,1,"(1,)",int64
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/floatValue,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541974906935000000_168_1.h5,19.6,1,"(1,)",float64
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/integerValue,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541974906935000000_168_1.h5,0,1,"(1,)",int64
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/stringValue,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541974906935000000_168_1.h5,b'19.6',1,"(1,)",|S4
/AwakeEventData/TSG41.AWAKE-CTRHET-WR8/FileRead,/AwakeEventData/TSG41.AWAKE-CTRHET-WR8,1541974906935000000_168_1.h5,NA,1,(),NA
/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/NameAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/ValueAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/NameAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/ValueAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-LASER-DATA/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-LASER-DATA/NameAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-LASER-DATA/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-LASER-DATA/ValueAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/NameAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/ValueAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/NameAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/ValueAcquisition,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/dataAcquisitionTime,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,1541437701000000000,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/dataAxis,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,NA,3648,"(3648,)",NA
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/dataValue,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,NA,3648,"(3648,)",NA
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileCount,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileName,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,b'85laser_110ms_011118_HR4D4202_0000035135.txt',1,"(1,)",|S44
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileReadDelay,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,0,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileTime,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,1541437701000000000,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/headerName,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,NA,11,"(11,)",NA
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/headerValue,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,NA,11,"(11,)",NA
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/nPixels,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541974906935000000_168_1.h5,3648,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/dataAcquisitionTime,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,1541437697000000000,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/dataAxis,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,NA,3648,"(3648,)",NA
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/dataValue,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,NA,3648,"(3648,)",NA
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileCount,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileName,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,b'85laser_33ms_011118_HR4D4171_0000031904.txt',1,"(1,)",|S43
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileReadDelay,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,0,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileTime,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,1541437697000000000,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/headerName,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,NA,11,"(11,)",NA
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/headerValue,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,NA,11,"(11,)",NA
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/nPixels,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541974906935000000_168_1.h5,3648,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/FileTime,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,1541974913000000000,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataAcquisitionTime,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,1900,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataAxis,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue1,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue2,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue3,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue4,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/fileCount,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/fileName,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,b'20180518-0001.txt',1,"(1,)",|S17
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/fileReadDelay,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,0,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/headerName,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/headerValue,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/nPixels,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541974906935000000_168_1.h5,0,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/FileTime,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,1541974914000000000,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataAcquisitionTime,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,1900,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataAxis,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataValue1,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataValue2,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataValue3,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/dataValue4,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/fileCount,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/fileName,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,b'20180518-0001.txt',1,"(1,)",|S17
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/fileReadDelay,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,0,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/headerName,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/headerValue,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/nPixels,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541974906935000000_168_1.h5,0,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/FileTime,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,1541974913000000000,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataAcquisitionTime,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,1900,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataAxis,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataValue1,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataValue2,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataValue3,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/dataValue4,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,NA,785,"(785,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/fileCount,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,1,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/fileName,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,b'20180518-0001.txt',1,"(1,)",|S17
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/fileReadDelay,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,0,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/headerName,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/headerValue,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,NA,100,"(100,)",NA
/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead/nPixels,/AwakeEventData/TT41.AWAKE-eBLM-pico3/FileRead,1541974906935000000_168_1.h5,0,1,"(1,)",int32
/AwakeEventData/TT41.BCTF.412340/Acquisition/acqTime,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,b'2018/11/11 22:21:52.503000',1,"(1,)",|S26
/AwakeEventData/TT41.BCTF.412340/Acquisition/beamDestinationStr,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,b'AWAKE',1,"(1,)",|S5
/AwakeEventData/TT41.BCTF.412340/Acquisition/beamID,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,0,1,"(1,)",int32
/AwakeEventData/TT41.BCTF.412340/Acquisition/calResultCh1,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,NA,2,"(2,)",NA
/AwakeEventData/TT41.BCTF.412340/Acquisition/calResultCh2,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,NA,2,"(2,)",NA
/AwakeEventData/TT41.BCTF.412340/Acquisition/calStatusCh1,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,2,1,"(1,)",int16
/AwakeEventData/TT41.BCTF.412340/Acquisition/calStatusCh2,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,2,1,"(1,)",int16
/AwakeEventData/TT41.BCTF.412340/Acquisition/calibrationFactorCh1,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,20.637636,1,"(1,)",float32
/AwakeEventData/TT41.BCTF.412340/Acquisition/calibrationFactorCh2,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,65256.207,1,"(1,)",float32
/AwakeEventData/TT41.BCTF.412340/Acquisition/calibratorIMeasuredCh1,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,4.22621,1,"(1,)",float32
/AwakeEventData/TT41.BCTF.412340/Acquisition/calibratorIMeasuredCh2,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,0.0,1,"(1,)",float32
/AwakeEventData/TT41.BCTF.412340/Acquisition/calibratorVActual,/AwakeEventData/TT41.BCTF.412340/Acquisition,1541974906935000000_168_1.h5,30.317999,1,"(1,)",float32
